ticket_id,created_ts,first_response_ts,resolved_ts,channel,issue_type,agent_id,handle_seconds,acw_seconds,first_touch_resolved
T0002082,2025-11-14T10:08:43.632937-06:00,2025-11-14T10:08:43.632986-06:00,2025-11-14T10:12:38.600438-06:00,email,bug,A001,230,69,True
T0002108,2025-11-14T10:09:09.668863-06:00,2025-11-14T10:09:09.668890-06:00,2025-11-14T10:14:17.693928-06:00,email,bug,A006,267,40,True
T0002085,2025-11-14T10:09:29.372107-06:00,2025-11-14T10:09:29.372113-06:00,2025-11-14T10:13:44.579094-06:00,email,login,A020,199,48,True
T0002090,2025-11-14T10:09:48.154301-06:00,2025-11-14T10:09:48.154309-06:00,2025-11-14T10:17:04.009158-06:00,email,login,A016,428,82,False
T0002088,2025-11-14T10:10:04.876613-06:00,2025-11-14T10:10:04.876634-06:00,2025-11-14T10:15:22.881474-06:00,chat,bug,A003,308,71,True
T0002093,2025-11-14T10:10:40.071709-06:00,2025-11-14T10:10:40.071733-06:00,2025-11-14T10:14:01.240569-06:00,chat,bug,A017,201,100,True
T0002083,2025-11-14T10:11:18.793659-06:00,2025-11-14T10:11:18.793668-06:00,2025-11-14T10:18:06.160072-06:00,phone,billing,A010,393,60,True
T0002102,2025-11-14T10:11:46.413040-06:00,2025-11-14T10:11:46.413075-06:00,2025-11-14T10:18:08.706017-06:00,phone,billing,A008,325,45,True
T0002080,2025-11-14T10:15:07.200811-06:00,2025-11-14T10:15:07.200881-06:00,2025-11-14T10:18:42.520654-06:00,email,login,A003,215,50,False
T0002087,2025-11-14T10:15:13.957172-06:00,2025-11-14T10:15:13.957223-06:00,2025-11-14T10:19:42.151660-06:00,email,login,A017,252,56,False
T0002107,2025-11-14T10:18:52.310528-06:00,2025-11-14T10:18:52.310591-06:00,2025-11-14T10:23:53.781328-06:00,email,login,A008,298,57,True
T0002097,2025-11-14T10:19:28.108828-06:00,2025-11-14T10:19:28.108848-06:00,2025-11-14T10:24:11.422535-06:00,email,bug,A013,237,56,True
T0002101,2025-11-14T10:19:41.521536-06:00,2025-11-14T10:19:41.521567-06:00,2025-11-14T10:24:50.667122-06:00,chat,bug,A015,308,83,False
T0002089,2025-11-14T10:21:16.957589-06:00,2025-11-14T10:21:16.957593-06:00,2025-11-14T10:26:01.986005-06:00,phone,login,A004,260,84,True
T0002096,2025-11-14T10:21:36.507904-06:00,2025-11-14T10:21:36.507970-06:00,2025-11-14T10:26:14.609948-06:00,email,billing,A014,250,69,True
T0002105,2025-11-14T10:21:47.002351-06:00,2025-11-14T10:21:47.002402-06:00,2025-11-14T10:26:30.490541-06:00,chat,login,A011,228,64,True
T0002103,2025-11-14T10:23:26.750794-06:00,2025-11-14T10:23:26.750802-06:00,2025-11-14T10:27:17.225136-06:00,chat,billing,A006,228,35,True
T0002079,2025-11-14T10:23:55.379079-06:00,2025-11-14T10:23:55.379121-06:00,2025-11-14T10:29:57.591709-06:00,email,billing,A020,308,39,True
T0002099,2025-11-14T10:24:31.032437-06:00,2025-11-14T10:24:31.032505-06:00,2025-11-14T10:28:31.710841-06:00,chat,billing,A001,187,66,True
T0002094,2025-11-14T10:24:57.590404-06:00,2025-11-14T10:24:57.590406-06:00,2025-11-14T10:29:25.440522-06:00,email,bug,A013,238,67,False
T0002104,2025-11-14T10:25:25.138620-06:00,2025-11-14T10:25:25.138644-06:00,2025-11-14T10:29:19.387724-06:00,phone,login,A010,185,60,True
T0002143,2025-11-14T10:31:18.633436-06:00,2025-11-14T10:31:18.633492-06:00,2025-11-14T10:36:17.355455-06:00,email,login,A001,239,44,True
T0002139,2025-11-14T10:31:27.922380-06:00,2025-11-14T10:31:27.922445-06:00,2025-11-14T10:35:58.852208-06:00,email,login,A006,236,26,True
T0002129,2025-11-14T10:31:59.586893-06:00,2025-11-14T10:31:59.586933-06:00,2025-11-14T10:36:51.285831-06:00,email,bug,A001,234,76,False
T0002109,2025-11-14T10:32:14.608149-06:00,2025-11-14T10:32:14.608184-06:00,2025-11-14T10:36:16.333217-06:00,phone,bug,A012,190,41,True
T0002125,2025-11-14T10:32:57.609777-06:00,2025-11-14T10:32:57.609840-06:00,2025-11-14T10:37:03.468327-06:00,email,login,A010,240,61,True
T0002135,2025-11-14T10:33:10.494742-06:00,2025-11-14T10:33:10.494830-06:00,2025-11-14T10:38:24.818690-06:00,email,bug,A015,260,81,True
T0002119,2025-11-14T10:35:27.642267-06:00,2025-11-14T10:35:27.642283-06:00,2025-11-14T10:38:29.792042-06:00,email,login,A007,162,59,True
T0002118,2025-11-14T10:36:22.353196-06:00,2025-11-14T10:36:22.353259-06:00,2025-11-14T10:41:38.595133-06:00,chat,billing,A004,279,58,True
T0002140,2025-11-14T10:36:36.559682-06:00,2025-11-14T10:36:36.559721-06:00,2025-11-14T10:41:06.102526-06:00,chat,login,A007,251,69,True
T0002128,2025-11-14T10:37:21.362007-06:00,2025-11-14T10:37:21.362026-06:00,2025-11-14T10:40:51.571994-06:00,email,login,A020,205,39,True
T0002136,2025-11-14T10:37:41.493564-06:00,2025-11-14T10:37:41.493565-06:00,2025-11-14T10:43:19.661227-06:00,email,billing,A017,334,54,True
T0002111,2025-11-14T10:38:10.704411-06:00,2025-11-14T10:38:10.704430-06:00,2025-11-14T10:43:15.537743-06:00,phone,bug,A009,250,85,True
T0002122,2025-11-14T10:40:28.740796-06:00,2025-11-14T10:40:28.740882-06:00,2025-11-14T10:46:21.119021-06:00,email,bug,A001,304,64,True
T0002114,2025-11-14T10:40:28.947984-06:00,2025-11-14T10:40:28.948015-06:00,2025-11-14T10:44:21.285161-06:00,chat,login,A020,229,47,True
T0002120,2025-11-14T10:40:40.023039-06:00,2025-11-14T10:40:40.023070-06:00,2025-11-14T10:45:12.003419-06:00,chat,login,A012,226,61,True
T0002138,2025-11-14T10:41:16.384414-06:00,2025-11-14T10:41:16.384433-06:00,2025-11-14T10:46:36.911576-06:00,email,billing,A016,277,50,True
T0002112,2025-11-14T10:42:21.145399-06:00,2025-11-14T10:42:21.145772-06:00,2025-11-14T10:45:38.733945-06:00,phone,bug,A020,195,70,True
T0002124,2025-11-14T10:43:21.082040-06:00,2025-11-14T10:43:21.082100-06:00,2025-11-14T10:46:28.739467-06:00,email,login,A001,177,75,True
T0002133,2025-11-14T10:43:23.193873-06:00,2025-11-14T10:43:23.193893-06:00,2025-11-14T10:47:02.374138-06:00,email,login,A002,180,65,True
T0002115,2025-11-14T10:43:56.864365-06:00,2025-11-14T10:43:56.864373-06:00,2025-11-14T10:46:22.904986-06:00,chat,bug,A004,146,35,True
T0002144,2025-11-14T10:43:59.397628-06:00,2025-11-14T10:43:59.397705-06:00,2025-11-14T10:48:14.548651-06:00,chat,login,A007,200,51,True
T0002147,2025-11-14T10:44:33.415896-06:00,2025-11-14T10:44:33.415970-06:00,2025-11-14T10:49:06.953545-06:00,email,billing,A016,243,53,True
T0002131,2025-11-14T10:44:38.590065-06:00,2025-11-14T10:44:38.590076-06:00,2025-11-14T10:47:38.307672-06:00,chat,billing,A011,174,61,True
T0002113,2025-11-14T10:45:42.297092-06:00,2025-11-14T10:45:42.297120-06:00,2025-11-14T10:49:50.226463-06:00,email,login,A004,241,31,False
T0002148,2025-11-14T10:45:59.237172-06:00,2025-11-14T10:45:59.237195-06:00,2025-11-14T10:50:07.030765-06:00,email,bug,A004,211,49,True
T0002146,2025-11-14T10:46:01.645718-06:00,2025-11-14T10:46:01.645751-06:00,2025-11-14T10:51:40.721608-06:00,email,bug,A006,326,43,True
T0002150,2025-11-14T10:46:08.643407-06:00,2025-11-14T10:46:08.643551-06:00,2025-11-14T10:49:14.360056-06:00,phone,billing,A014,166,83,True
T0002127,2025-11-14T10:46:18.268909-06:00,2025-11-14T10:46:18.268949-06:00,2025-11-14T10:51:08.861313-06:00,phone,login,A008,231,45,True
T0002141,2025-11-14T10:46:28.959839-06:00,2025-11-14T10:46:28.960052-06:00,2025-11-14T10:51:44.225893-06:00,email,bug,A002,284,41,True
T0002117,2025-11-14T10:48:20.143646-06:00,2025-11-14T10:48:20.143664-06:00,2025-11-14T10:53:38.949250-06:00,chat,login,A004,306,47,True
T0002142,2025-11-14T10:48:34.006016-06:00,2025-11-14T10:48:34.006032-06:00,2025-11-14T10:53:04.861747-06:00,chat,login,A014,269,59,False
T0002123,2025-11-14T10:48:58.839113-06:00,2025-11-14T10:48:58.839124-06:00,2025-11-14T10:53:45.912374-06:00,email,billing,A007,260,48,True
T0002134,2025-11-14T10:49:51.912335-06:00,2025-11-14T10:49:51.912529-06:00,2025-11-14T10:54:24.310397-06:00,phone,login,A019,258,37,True
T0002110,2025-11-14T10:50:02.161966-06:00,2025-11-14T10:50:02.162084-06:00,2025-11-14T10:56:27.019787-06:00,phone,bug,A010,331,55,False
T0002116,2025-11-14T10:50:11.766323-06:00,2025-11-14T10:50:11.766396-06:00,2025-11-14T10:53:09.629762-06:00,email,login,A014,152,80,True
T0002126,2025-11-14T10:52:55.156952-06:00,2025-11-14T10:52:55.156958-06:00,2025-11-14T10:56:49.839989-06:00,email,login,A017,230,70,True
T0002121,2025-11-14T10:53:32.579180-06:00,2025-11-14T10:53:32.579304-06:00,2025-11-14T10:57:45.837604-06:00,phone,billing,A013,195,22,True
T0002145,2025-11-14T10:54:31.141290-06:00,2025-11-14T10:54:31.141401-06:00,2025-11-14T10:58:41.183355-06:00,chat,bug,A019,249,50,True
T0002151,2025-11-14T10:54:31.478809-06:00,2025-11-14T10:54:31.479000-06:00,2025-11-14T10:58:55.034906-06:00,email,bug,A009,213,44,True
T0002137,2025-11-14T10:54:33.564664-06:00,2025-11-14T10:54:33.564697-06:00,2025-11-14T10:58:28.549161-06:00,email,bug,A004,220,55,True
T0002149,2025-11-14T10:54:38.707588-06:00,2025-11-14T10:54:38.707624-06:00,2025-11-14T10:59:36.463402-06:00,chat,login,A009,285,41,True
T0002130,2025-11-14T10:59:28.846369-06:00,2025-11-14T10:59:28.846465-06:00,2025-11-14T11:03:09.292668-06:00,phone,login,A006,189,68,True
T0002132,2025-11-14T10:59:45.083533-06:00,2025-11-14T10:59:45.083541-06:00,2025-11-14T11:02:50.572883-06:00,phone,login,A016,171,61,True
T0002153,2025-11-14T11:00:50.264316-06:00,2025-11-14T11:00:50.264615-06:00,2025-11-14T11:05:38.544474-06:00,chat,login,A020,259,108,True
T0002175,2025-11-14T11:02:15.453352-06:00,2025-11-14T11:02:15.453555-06:00,2025-11-14T11:07:41.118573-06:00,phone,login,A011,294,37,True
T0002173,2025-11-14T11:02:49.606182-06:00,2025-11-14T11:02:49.606584-06:00,2025-11-14T11:07:15.458181-06:00,email,login,A011,232,75,True
T0002193,2025-11-14T11:02:55.321637-06:00,2025-11-14T11:02:55.321682-06:00,2025-11-14T11:06:29.343596-06:00,chat,billing,A001,203,73,True
T0002190,2025-11-14T11:03:16.821373-06:00,2025-11-14T11:03:16.821384-06:00,2025-11-14T11:08:15.024163-06:00,email,login,A009,248,51,True
T0002181,2025-11-14T11:03:29.546536-06:00,2025-11-14T11:03:29.546544-06:00,2025-11-14T11:07:55.318515-06:00,phone,login,A007,244,46,False
T0002166,2025-11-14T11:03:42.036504-06:00,2025-11-14T11:03:42.037780-06:00,2025-11-14T11:08:12.679725-06:00,email,login,A018,216,32,True
T0002183,2025-11-14T11:03:48.916985-06:00,2025-11-14T11:03:48.917079-06:00,2025-11-14T11:07:56.968195-06:00,email,bug,A015,202,74,True
T0002157,2025-11-14T11:04:44.487449-06:00,2025-11-14T11:04:44.487554-06:00,2025-11-14T11:08:48.835076-06:00,email,login,A018,219,76,True
T0002176,2025-11-14T11:05:17.366594-06:00,2025-11-14T11:05:17.366958-06:00,2025-11-14T11:10:45.046013-06:00,email,login,A012,313,40,True
T0002158,2025-11-14T11:06:01.756239-06:00,2025-11-14T11:06:01.757363-06:00,2025-11-14T11:10:36.079822-06:00,chat,login,A011,239,43,True
T0002184,2025-11-14T11:06:09.546521-06:00,2025-11-14T11:06:09.546670-06:00,2025-11-14T11:10:37.001217-06:00,chat,login,A017,236,36,False
T0002172,2025-11-14T11:06:32.914602-06:00,2025-11-14T11:06:32.915315-06:00,2025-11-14T11:11:29.364574-06:00,email,login,A010,283,45,True
T0002187,2025-11-14T11:07:30.882394-06:00,2025-11-14T11:07:30.882402-06:00,2025-11-14T11:13:26.950901-06:00,phone,bug,A007,323,56,True
T0002171,2025-11-14T11:08:50.265995-06:00,2025-11-14T11:08:50.266753-06:00,2025-11-14T11:13:37.411804-06:00,email,billing,A018,228,72,True
T0002169,2025-11-14T11:09:20.754074-06:00,2025-11-14T11:09:20.755002-06:00,2025-11-14T11:13:21.914633-06:00,chat,billing,A008,187,35,True
T0002164,2025-11-14T11:09:22.668481-06:00,2025-11-14T11:09:22.669291-06:00,2025-11-14T11:14:21.247353-06:00,email,bug,A006,296,93,True
T0002178,2025-11-14T11:11:02.838381-06:00,2025-11-14T11:11:02.839002-06:00,2025-11-14T11:17:55.086150-06:00,email,bug,A011,365,74,True
T0002168,2025-11-14T11:11:03.608204-06:00,2025-11-14T11:11:03.608578-06:00,2025-11-14T11:15:56.196509-06:00,phone,billing,A011,250,51,True
T0002177,2025-11-14T11:11:28.090671-06:00,2025-11-14T11:11:28.090957-06:00,2025-11-14T11:15:03.213123-06:00,chat,bug,A012,200,44,True
T0002180,2025-11-14T11:11:38.904416-06:00,2025-11-14T11:11:38.904746-06:00,2025-11-14T11:14:41.819217-06:00,chat,billing,A017,173,42,False
T0002174,2025-11-14T11:12:20.709604-06:00,2025-11-14T11:12:20.709605-06:00,2025-11-14T11:17:16.708330-06:00,chat,login,A011,284,42,True
T0002161,2025-11-14T11:12:21.971550-06:00,2025-11-14T11:12:21.971585-06:00,2025-11-14T11:18:35.628574-06:00,chat,bug,A012,317,56,True
T0002160,2025-11-14T11:13:51.743866-06:00,2025-11-14T11:13:51.743869-06:00,2025-11-14T11:18:35.031698-06:00,email,login,A015,230,68,True
T0002156,2025-11-14T11:13:57.472126-06:00,2025-11-14T11:13:57.472373-06:00,2025-11-14T11:18:24.994800-06:00,chat,login,A014,241,81,False
T0002165,2025-11-14T11:14:03.674939-06:00,2025-11-14T11:14:03.675634-06:00,2025-11-14T11:18:46.024845-06:00,phone,billing,A003,232,52,True
T0002192,2025-11-14T11:14:17.619762-06:00,2025-11-14T11:14:17.619937-06:00,2025-11-14T11:17:24.030353-06:00,phone,login,A007,181,46,True
T0002194,2025-11-14T11:14:45.091759-06:00,2025-11-14T11:14:45.092062-06:00,2025-11-14T11:21:24.080822-06:00,chat,login,A011,389,57,True
T0002179,2025-11-14T11:15:00.733409-06:00,2025-11-14T11:15:00.734026-06:00,2025-11-14T11:19:28.040084-06:00,chat,bug,A004,225,68,True
T0002191,2025-11-14T11:15:33.131337-06:00,2025-11-14T11:15:33.132019-06:00,2025-11-14T11:22:12.106469-06:00,chat,login,A004,368,73,False
T0002195,2025-11-14T11:16:16.657504-06:00,2025-11-14T11:16:16.658603-06:00,2025-11-14T11:20:05.623145-06:00,chat,bug,A013,220,47,True
T0002189,2025-11-14T11:16:18.845687-06:00,2025-11-14T11:16:18.846257-06:00,2025-11-14T11:20:37.684810-06:00,phone,bug,A001,259,50,True
T0002163,2025-11-14T11:16:23.933560-06:00,2025-11-14T11:16:23.933595-06:00,2025-11-14T11:20:17.256147-06:00,email,bug,A003,174,67,False
T0002170,2025-11-14T11:18:40.750835-06:00,2025-11-14T11:18:40.751891-06:00,2025-11-14T11:23:57.806257-06:00,phone,bug,A006,284,67,True
T0002162,2025-11-14T11:20:04.544500-06:00,2025-11-14T11:20:04.544621-06:00,2025-11-14T11:26:02.518734-06:00,chat,login,A020,309,41,True
T0002186,2025-11-14T11:20:06.085582-06:00,2025-11-14T11:20:06.085607-06:00,2025-11-14T11:24:29.118855-06:00,email,bug,A015,253,118,True
T0002188,2025-11-14T11:21:53.648892-06:00,2025-11-14T11:21:53.649099-06:00,2025-11-14T11:25:58.078069-06:00,email,billing,A019,226,52,True
T0002159,2025-11-14T11:22:18.184965-06:00,2025-11-14T11:22:18.185209-06:00,2025-11-14T11:27:10.172737-06:00,chat,billing,A019,246,123,False
T0002185,2025-11-14T11:22:50.665328-06:00,2025-11-14T11:22:50.665675-06:00,2025-11-14T11:28:05.216446-06:00,email,login,A006,280,88,True
T0002182,2025-11-14T11:23:00.907819-06:00,2025-11-14T11:23:00.907985-06:00,2025-11-14T11:26:55.666566-06:00,phone,bug,A010,223,101,True
T0002154,2025-11-14T11:24:02.308245-06:00,2025-11-14T11:24:02.308416-06:00,2025-11-14T11:29:01.367285-06:00,chat,login,A009,264,42,True
T0002167,2025-11-14T11:25:18.867570-06:00,2025-11-14T11:25:18.868012-06:00,2025-11-14T11:29:58.821898-06:00,email,billing,A010,277,45,False
T0002152,2025-11-14T11:26:46.467678-06:00,2025-11-14T11:26:46.468336-06:00,2025-11-14T11:33:48.338073-06:00,email,bug,A006,373,34,True
T0002155,2025-11-14T11:27:20.979610-06:00,2025-11-14T11:27:20.979682-06:00,2025-11-14T11:31:52.430641-06:00,phone,billing,A012,266,59,False
T0002207,2025-11-14T11:32:39.547626-06:00,2025-11-14T11:32:39.547626-06:00,2025-11-14T11:38:38.363685-06:00,email,login,A017,354,51,True
T0002232,2025-11-14T11:34:10.394904-06:00,2025-11-14T11:34:10.394904-06:00,2025-11-14T11:38:57.312246-06:00,chat,login,A018,254,95,True
T0002211,2025-11-14T11:34:21.535237-06:00,2025-11-14T11:34:21.535237-06:00,2025-11-14T11:38:23.233060-06:00,chat,login,A012,230,110,True
T0002206,2025-11-14T11:34:46.674114-06:00,2025-11-14T11:34:46.674114-06:00,2025-11-14T11:38:38.018652-06:00,email,billing,A010,210,33,True
T0002202,2025-11-14T11:35:16.991106-06:00,2025-11-14T11:35:16.991106-06:00,2025-11-14T11:39:54.479125-06:00,email,login,A019,233,46,True
T0002231,2025-11-14T11:35:25.751608-06:00,2025-11-14T11:35:25.751608-06:00,2025-11-14T11:40:09.530911-06:00,phone,login,A015,238,56,True
T0002225,2025-11-14T11:35:40.138035-06:00,2025-11-14T11:35:40.138035-06:00,2025-11-14T11:42:33.693632-06:00,phone,login,A011,393,68,True
T0002224,2025-11-14T11:35:54.952556-06:00,2025-11-14T11:35:54.952556-06:00,2025-11-14T11:40:27.256414-06:00,email,login,A003,227,39,True
T0002210,2025-11-14T11:36:01.596765-06:00,2025-11-14T11:36:01.596765-06:00,2025-11-14T11:40:43.534565-06:00,email,bug,A010,280,25,True
T0002223,2025-11-14T11:38:10.258531-06:00,2025-11-14T11:38:10.258531-06:00,2025-11-14T11:43:03.139800-06:00,email,bug,A018,266,86,True
T0002220,2025-11-14T11:40:40.687908-06:00,2025-11-14T11:40:40.687908-06:00,2025-11-14T11:44:34.329796-06:00,phone,bug,A019,196,37,True
T0002216,2025-11-14T11:43:08.072934-06:00,2025-11-14T11:43:08.072934-06:00,2025-11-14T11:48:01.124926-06:00,phone,login,A020,262,60,False
T0002205,2025-11-14T11:44:35.183332-06:00,2025-11-14T11:44:35.183332-06:00,2025-11-14T11:48:09.586331-06:00,phone,login,A004,214,68,True
T0002229,2025-11-14T11:46:40.079864-06:00,2025-11-14T11:46:40.079864-06:00,2025-11-14T11:51:57.824689-06:00,email,billing,A005,274,65,False
T0002230,2025-11-14T11:47:58.498576-06:00,2025-11-14T11:47:58.498576-06:00,2025-11-14T11:52:51.010098-06:00,email,bug,A010,271,53,True
T0002204,2025-11-14T11:48:29.060334-06:00,2025-11-14T11:48:29.060334-06:00,2025-11-14T11:52:55.096582-06:00,email,billing,A001,244,50,True
T0002219,2025-11-14T11:48:47.751789-06:00,2025-11-14T11:48:47.751789-06:00,2025-11-14T11:54:04.321611-06:00,email,login,A010,309,40,True
T0002222,2025-11-14T11:49:11.563882-06:00,2025-11-14T11:49:11.563882-06:00,2025-11-14T11:52:19.089168-06:00,email,billing,A016,181,41,True
T0002217,2025-11-14T11:49:12.828422-06:00,2025-11-14T11:49:12.828422-06:00,2025-11-14T11:52:26.601488-06:00,email,login,A007,193,71,True
T0002228,2025-11-14T11:49:28.105725-06:00,2025-11-14T11:49:28.105725-06:00,2025-11-14T11:53:45.250657-06:00,chat,billing,A003,234,32,False
T0002209,2025-11-14T11:49:28.860026-06:00,2025-11-14T11:49:28.860026-06:00,2025-11-14T11:55:05.546349-06:00,phone,bug,A008,296,51,True
T0002198,2025-11-14T11:50:25.109353-06:00,2025-11-14T11:50:25.109353-06:00,2025-11-14T11:55:17.306117-06:00,chat,login,A018,240,48,False
T0002213,2025-11-14T11:51:53.936247-06:00,2025-11-14T11:51:53.936247-06:00,2025-11-14T11:55:34.270367-06:00,email,login,A012,162,66,True
T0002200,2025-11-14T11:51:54.509053-06:00,2025-11-14T11:51:54.509053-06:00,2025-11-14T11:55:18.512984-06:00,phone,login,A020,198,71,True
T0002197,2025-11-14T11:52:11.832042-06:00,2025-11-14T11:52:11.832042-06:00,2025-11-14T11:57:10.018362-06:00,email,login,A003,268,80,True
T0002203,2025-11-14T11:52:33.730924-06:00,2025-11-14T11:52:33.730924-06:00,2025-11-14T11:58:37.069341-06:00,phone,billing,A004,324,62,True
T0002212,2025-11-14T11:53:04.199301-06:00,2025-11-14T11:53:04.199301-06:00,2025-11-14T11:58:22.093484-06:00,email,bug,A012,313,25,True
T0002201,2025-11-14T11:53:55.376064-06:00,2025-11-14T11:53:55.376064-06:00,2025-11-14T11:58:01.849034-06:00,email,login,A004,205,95,True
T0002199,2025-11-14T11:55:00.881090-06:00,2025-11-14T11:55:00.881090-06:00,2025-11-14T11:58:52.756970-06:00,chat,bug,A001,209,49,True
T0002221,2025-11-14T11:55:13.661871-06:00,2025-11-14T11:55:13.661871-06:00,2025-11-14T11:59:17.688364-06:00,phone,login,A018,197,61,True
T0002214,2025-11-14T11:56:28.214495-06:00,2025-11-14T11:56:28.214495-06:00,2025-11-14T12:02:41.761175-06:00,chat,login,A010,341,37,True
T0002218,2025-11-14T11:57:05.883470-06:00,2025-11-14T11:57:05.883470-06:00,2025-11-14T12:02:05.295114-06:00,phone,login,A019,293,40,True
T0002215,2025-11-14T11:57:21.154242-06:00,2025-11-14T11:57:21.154242-06:00,2025-11-14T12:02:10.519687-06:00,email,billing,A005,280,38,False
T0002227,2025-11-14T11:58:50.842670-06:00,2025-11-14T11:58:50.842670-06:00,2025-11-14T12:02:24.720845-06:00,chat,bug,A014,188,58,True
T0002196,2025-11-14T11:58:57.822858-06:00,2025-11-14T11:58:57.822858-06:00,2025-11-14T12:02:47.163670-06:00,email,login,A010,197,59,True
T0002208,2025-11-14T11:59:41.881444-06:00,2025-11-14T11:59:41.881444-06:00,2025-11-14T12:04:52.258756-06:00,phone,billing,A006,285,47,True
T0002226,2025-11-14T11:59:44.352882-06:00,2025-11-14T11:59:44.352882-06:00,2025-11-14T12:02:39.230359-06:00,email,login,A004,160,94,True
T0002249,2025-11-14T12:01:31.158948-06:00,2025-11-14T12:01:31.158987-06:00,2025-11-14T12:05:29.493900-06:00,email,bug,A018,215,48,True
T0002258,2025-11-14T12:01:36.575956-06:00,2025-11-14T12:01:36.576009-06:00,2025-11-14T12:04:51.344067-06:00,chat,login,A003,190,47,True
T0002244,2025-11-14T12:02:09.422952-06:00,2025-11-14T12:02:09.422959-06:00,2025-11-14T12:05:16.410270-06:00,chat,billing,A018,179,81,True
T0002250,2025-11-14T12:02:17.293176-06:00,2025-11-14T12:02:17.293190-06:00,2025-11-14T12:06:35.190529-06:00,email,login,A011,252,51,False
T0002239,2025-11-14T12:04:38.078445-06:00,2025-11-14T12:04:38.078451-06:00,2025-11-14T12:08:05.936120-06:00,email,login,A013,194,57,True
T0002233,2025-11-14T12:05:04.544741-06:00,2025-11-14T12:05:04.544751-06:00,2025-11-14T12:10:08.979373-06:00,chat,billing,A013,263,70,True
T0002254,2025-11-14T12:06:04.869704-06:00,2025-11-14T12:06:04.869711-06:00,2025-11-14T12:10:03.600322-06:00,email,bug,A012,236,49,True
T0002238,2025-11-14T12:06:43.968386-06:00,2025-11-14T12:06:43.968414-06:00,2025-11-14T12:13:04.969490-06:00,email,login,A018,340,54,True
